STATEFP,COUNTYFP,COUSUBFP,Place,Population,Area,Density,State,lat,lon,poi_count,poke_score,visible_stops,estimated_gyms,area_km2,stationary_cluster_score,cluster_grade
33,9,580,"Alexandria town, Grafton County, New Hampshire",1776,43.26841977392235,41.04610266054564,New Hampshire,43.6120329,-71.7953994,2,82.09220532109128,2,1,112.06477453026115,0.01784682125479077,D
50,25,48400,"Newfane town, Windham County, Vermont",1645,40.22698801850507,40.89294478729735,Vermont,42.9855947,-72.6554243,5,204.46472393648676,4,1,104.18749669804794,0.038392322752437764,D
33,19,77940,"Unity town, Sullivan County, New Hampshire",1518,37.13069996000981,40.88261200663881,New Hampshire,43.3259284,-72.2784599,1,40.88261200663881,1,0,96.16814158942579,0.010398454035530157,D
50,1,48700,"New Haven town, Addison County, Vermont",1683,41.31655083399571,40.73428120275735,Vermont,44.1244783,-73.1537566,2,81.4685624055147,2,1,107.00945349454055,0.018689937521286722,D
50,1,62575,"Salisbury town, Addison County, Vermont",1221,30.03917517267661,40.64692166083879,Vermont,43.8963386,-73.1002327,3,121.94076498251638,3,1,77.80116330548069,0.03855983474463891,D
33,19,40900,"Langdon town, Sullivan County, New Hampshire",651,16.292811038623263,39.95627264422072,New Hampshire,43.1673902,-72.3805156,8,319.65018115376574,7,2,42.19821766192386,0.16588378343562632,D
50,19,16150,"Coventry town, Orleans County, Vermont",1100,27.762530657627583,39.62174823201075,Vermont,44.8658913,-72.2648552,3,118.86524469603225,3,1,71.90467677794885,0.04172190369848121,D
50,27,63775,"Sharon town, Windsor County, Vermont",1560,40.21903699277276,38.78760200748535,Vermont,43.7842237,-72.4535483,2,77.5752040149707,2,1,104.16690362091151,0.01919995632469294,D
50,1,70075,"Starksboro town, Addison County, Vermont",1756,45.52937504245166,38.56850656005497,Vermont,44.2273281,-73.0568483,3,115.70551968016491,3,1,117.92062606619938,0.025440841861845545,D
50,5,17125,"Danville town, Caledonia County, Vermont",2335,60.93011656797205,38.32259203697953,Vermont,44.411562,-72.1400382,6,229.93555222187717,5,1,157.8083926098819,0.03168399295695571,D
50,5,2875,"Barnet town, Caledonia County, Vermont",1663,43.53081930789975,38.20281874865166,Vermont,44.2966923,-72.0495301,6,229.21691249190997,5,1,112.74438669926725,0.04434810589139952,D
33,13,35860,"Hill town, Merrimack County, New Hampshire",1017,26.68122371796353,38.116692500700026,New Hampshire,43.29765,-71.68019,0,0.0,0,0,69.10410261728836,0.0,D
33,19,15060,"Cornish town, Sullivan County, New Hampshire",1616,42.529888807675405,37.99680754651677,New Hampshire,43.460263,-72.3293499,0,0.0,0,0,110.15198671299122,0.0,D
33,9,74740,"Sugar Hill town, Grafton County, New Hampshire",647,17.195787122984985,37.62549485944604,New Hampshire,44.2307048,-71.8129817,5,188.1274742972302,4,1,44.53691669065988,0.08981313250270119,D
50,23,11125,"Cabot town, Washington County, Vermont",1443,38.39986517725907,37.578256937593736,Vermont,44.4028778,-72.3104466,4,150.31302775037494,4,1,99.45526681044922,0.04021908671386463,D
50,23,25825,"Fayston town, Washington County, Vermont",1364,36.39760897457013,37.474989111317285,Vermont,44.2420023,-72.8381728,0,0.0,0,0,94.26944326804689,0.0,D
50,11,5425,"Berkshire town, Franklin County, Vermont",1547,41.69067806982945,37.106616433747256,Vermont,44.9715357,-72.7743747,0,0.0,0,0,107.97843929407757,0.0,D
50,19,9850,"Brownington town, Orleans County, Vermont",1042,28.316853185154446,36.79787415595617,Vermont,44.8232873,-72.1463616,5,183.98937077978087,4,1,73.34036658101816,0.054540223705880325,D
50,23,43600,"Marshfield town, Washington County, Vermont",1583,43.48046167694718,36.40715712177656,Vermont,44.3513146,-72.3535081,8,291.25725697421245,7,2,112.61396093867641,0.062159255758811545,D
33,9,48980,"Monroe town, Grafton County, New Hampshire",864,23.777928712868672,36.33621794535876,New Hampshire,44.2614383,-72.0546878,4,145.34487178143505,4,1,61.58459758704273,0.06495130530562387,D
33,13,66980,"Salisbury town, Merrimack County, New Hampshire",1422,39.731783094541406,35.78998698891425,New Hampshire,43.3919279,-71.7297626,5,178.94993494457125,4,1,102.90492089703129,0.03887083304794024,D
50,17,48175,"Newbury town, Orange County, Vermont",2293,64.43612754840356,35.5856269959353,Vermont,44.0792316,-72.0584234,6,213.5137619756118,5,1,166.88892598908973,0.029960046602054785,D
33,19,30500,"Goshen town, Sullivan County, New Hampshire",796,22.4909797651682,35.39196639324561,New Hampshire,43.3024738,-72.1494946,2,70.78393278649122,2,1,58.25141268198798,0.03433393128023526,D
50,13,67000,"South Hero town, Grand Isle County, Vermont",1674,47.38589718795149,35.32696644658312,Vermont,44.79683,-73.29483,4,141.30786578633248,4,1,122.72899985782247,0.03259213392624293,D
50,19,48925,"Newport town, Orleans County, Vermont",1526,43.260273846117016,35.27485760788756,Vermont,44.950776,-72.3065868,3,105.82457282366269,3,1,112.0436766587046,0.02677527272813688,D
50,11,26500,"Fletcher town, Franklin County, Vermont",1346,38.184581560719856,35.24982977382207,Vermont,44.6750496,-72.9234678,1,35.24982977382207,1,0,98.89768439644881,0.01011146020357083,D
50,27,12250,"Cavendish town, Windsor County, Vermont",1392,39.518137140329145,35.22433243897605,Vermont,43.3820189,-72.6085084,6,211.3459946338563,5,1,102.35158001208107,0.048851224372010914,D
33,9,65940,"Rumney town, Grafton County, New Hampshire",1498,42.53005092037631,35.222153926044385,New Hampshire,43.8431329,-71.7332105,1,35.222153926044385,1,0,110.15240658326543,0.009078330932734446,D
33,5,74900,"Sullivan town, Cheshire County, New Hampshire",658,18.693098474402568,35.200156940329265,New Hampshire,43.0153808,-72.2167076,0,0.0,0,0,48.4149381177179,0.0,D
50,21,44800,"Middletown Springs town, Rutland County, Vermont",794,22.666101085118417,35.03028584485164,Vermont,43.4853063,-73.1182549,8,280.2422867588131,7,2,58.70497514944584,0.11924031961822708,D
50,25,83950,"Whitingham town, Windham County, Vermont",1344,38.90984585088163,34.541385878287855,Vermont,42.7971929,-72.8213705,5,172.70692939143927,4,1,100.77611165532491,0.0396919461794758,D
33,19,41700,"Lempster town, Sullivan County, New Hampshire",1118,32.684506677055154,34.205809224737266,New Hampshire,43.2472566,-72.2018102,0,0.0,0,0,84.65254544850607,0.0,D
50,19,16300,"Craftsbury town, Orleans County, Vermont",1343,39.51388477234595,33.988052750002126,Vermont,44.6361057,-72.3732957,10,339.88052750002123,9,2,102.3405664215283,0.08794166687460082,D
50,11,27100,"Franklin town, Franklin County, Vermont",1363,40.565737719067926,33.59978337973925,Vermont,44.9757428,-73.1045792,1,33.59978337973925,1,0,105.06485503500873,0.00951793061216131,D
33,7,16820,"Dalton town, Coos County, New Hampshire",933,28.025996102485266,33.29052057911562,New Hampshire,44.4109112,-71.7231337,2,66.58104115823124,2,1,72.5870496454758,0.02755312427999553,D
50,23,18550,"Duxbury town, Washington County, Vermont",1413,42.573609250985285,33.189575064446736,Vermont,44.3270717,-72.7526123,17,564.2227760955946,15,2,110.26522222395937,0.13603563932001647,D
50,21,54250,"Pawlet town, Rutland County, Vermont",1424,42.95549547691324,33.15058956229104,Vermont,43.3463042,-73.1773268,2,66.30117912458208,2,1,111.25430373025051,0.017976832652238258,D
33,13,16980,"Danbury town, Merrimack County, New Hampshire",1250,37.96774519036197,32.92268196946575,New Hampshire,43.5262075,-71.8648831,2,65.8453639389315,2,1,98.33608036558559,0.02033841487849189,D
33,9,35220,"Hebron town, Grafton County, New Hampshire",632,19.222987256128185,32.877304218079935,New Hampshire,43.94074,-71.82055,0,0.0,0,0,49.78734476349943,0.0,D
33,9,30820,"Grafton town, Grafton County, New Hampshire",1385,42.32702237274796,32.721413469701695,New Hampshire,43.94074,-71.82055,0,0.0,0,0,109.62656467519348,0.0,D
33,3,7940,"Brookfield town, Carroll County, New Hampshire",755,23.191290071503552,32.55532562751699,New Hampshire,43.5599007,-71.0670031,2,65.11065125503399,2,1,60.06520937229348,0.03329714523433507,D
50,5,77125,"Waterford town, Caledonia County, Vermont",1268,39.57834626369579,32.03772061499962,Vermont,44.3546769,-71.9076529,2,64.07544122999924,2,1,102.50752103950946,0.019510763500262,D
33,9,44260,"Lyme town, Grafton County, New Hampshire",1745,54.91784389877195,31.77473615345305,New Hampshire,43.8532486,-72.1194048,2,63.5494723069061,2,1,142.23666651938035,0.014061071936943148,D
33,5,64420,"Richmond town, Cheshire County, New Hampshire",1197,37.67421877845755,31.77239074389129,New Hampshire,42.762493,-72.2685434,2,63.54478148778258,2,1,97.57584989401727,0.02049687501745888,D
50,5,61525,"Ryegate town, Caledonia County, Vermont",1165,36.7090175182342,31.736071373234605,Vermont,44.2083985,-72.1036629,1,31.736071373234605,1,0,95.07598828205138,0.010517902764611934,D
50,17,7600,"Braintree town, Orange County, Vermont",1207,38.60465843942406,31.265656757304217,Vermont,43.9701905,-72.7220141,3,93.79697027191266,3,1,99.98567931152391,0.030004296821877302,D
50,21,16825,"Danby town, Rutland County, Vermont",1284,41.58347386860535,30.87765115673496,Vermont,43.3555343,-73.0581645,2,61.75530231346992,2,1,107.70078148494918,0.018569967389507693,D
50,7,6550,"Bolton town, Chittenden County, Vermont",1301,42.20908732915173,30.82274652978492,Vermont,44.4542417,-72.8247274,2,61.64549305956984,2,1,109.32111409162968,0.018294727570409317,D
33,11,85940,"Windsor town, Hillsborough County, New Hampshire",262,8.501392707174022,30.818479868469968,New Hampshire,43.125864,-72.0207649,0,0.0,0,0,22.018522097653644,0.0,D
50,17,13525,"Chelsea town, Orange County, Vermont",1233,40.04599802123938,30.789593490616664,Vermont,43.9891914,-72.447778,5,153.94796745308332,4,1,103.71873441502977,0.03856583887722761,D
50,25,73300,"Townshend town, Windham County, Vermont",1291,42.55027194266318,30.34058164750704,Vermont,43.0462583,-72.6679825,1,30.34058164750704,1,0,110.2047788287782,0.009074016668130784,D
50,11,2500,"Bakersfield town, Franklin County, Vermont",1273,41.99879777779997,30.31039142441576,Vermont,44.782149,-72.801583,3,90.93117427324728,3,1,108.77646625652415,0.0275794949334463,D
50,19,35575,"Irasburg town, Orleans County, Vermont",1233,40.691418107109655,30.301229530866824,Vermont,44.8034297,-72.2791407,4,121.2049181234673,4,1,105.39036598323293,0.03795413330888688,D
50,21,44125,"Mendon town, Rutland County, Vermont",1149,37.94263992135318,30.28255288460757,Vermont,43.6513739,-72.9275253,3,90.8476586538227,3,1,98.27105796990551,0.030527808105197347,D
50,17,9325,"Brookfield town, Orange County, Vermont",1244,41.14416287051873,30.235151555152207,Vermont,44.0423475,-72.6036291,6,181.41090933091323,5,1,106.5629703930148,0.04692061399526969,D
50,17,15700,"Corinth town, Orange County, Vermont",1455,48.20604147877131,30.182938805310204,Vermont,44.0238012,-72.2898224,3,90.54881641593062,3,1,124.8531653696029,0.024028225404771262,D
50,21,37685,"Killington town, Rutland County, Vermont",1407,46.83012147135729,30.04476511683968,Vermont,43.67433,-72.7784445,4,120.17906046735872,4,1,121.28954630960065,0.03297893447296522,D
50,17,73675,"Tunbridge town, Orange County, Vermont",1337,44.64391247646256,29.948092042893897,Vermont,43.8873027,-72.4944467,5,149.7404602144695,4,1,115.62728687491325,0.0345939103831714,D
50,11,25225,"Fairfield town, Franklin County, Vermont",2044,68.4481028797638,29.862040202786897,Vermont,44.8016403,-72.945525,4,119.44816081114759,4,1,177.2799019775594,0.02256318937104518,D
50,25,76225,"Wardsboro town, Windham County, Vermont",869,29.162540879619005,29.79850087779296,Vermont,43.0408075,-72.7895931,7,208.58950614455074,6,2,75.53068925280442,0.07943790874087943,D
50,1,83800,"Whiting town, Addison County, Vermont",405,13.691455667742016,29.58049237629327,Vermont,43.8641679,-73.200708,3,88.74147712887981,3,1,35.46073326489514,0.08460061943980986,D
50,1,53950,"Panton town, Addison County, Vermont",646,21.95867444017444,29.41889783739005,Vermont,44.1487741,-73.3409047,3,88.25669351217014,3,1,56.8727472133074,0.052749342118962095,D
50,13,35875,"Isle La Motte town, Grand Isle County, Vermont",488,16.62727584106544,29.349365744853728,Vermont,44.8273854,-73.3654319,0,0.0,0,0,43.06447815560108,0.0,D
50,1,40075,"Lincoln town, Addison County, Vermont",1323,45.44280981470707,29.113516646407405,Vermont,44.1058196,-72.9971373,0,0.0,0,0,117.69642299199315,0.0,D
50,19,28075,"Glover town, Orleans County, Vermont",1114,38.497385589526,28.93702995517406,Vermont,44.7070889,-72.1870049,2,57.87405991034812,2,1,99.70784370301644,0.0200586024702036,D
33,5,45700,"Marlow town, Cheshire County, New Hampshire",749,26.394319166143923,28.37731844058113,New Hampshire,43.1205079,-72.205072,2,56.75463688116226,2,1,68.36102269712109,0.029256437675913044,D
33,19,72740,"Springfield town, Sullivan County, New Hampshire",1259,44.4169963846998,28.345005346504795,New Hampshire,43.5254508,-71.9404565,0,0.0,0,0,115.03957646640863,0.0,D
50,21,47200,"Mount Holly town, Rutland County, Vermont",1385,49.46269684619587,28.000899431477706,Vermont,43.4476574,-72.8258115,2,56.00179886295541,2,1,128.10789020467882,0.015611840900701642,D
33,9,3940,"Bath town, Grafton County, New Hampshire",1077,38.494817237053184,27.9777922666258,New Hampshire,44.2091786,-72.0388709,0,0.0,0,0,99.70119169579537,0.0,D
50,1,325,"Addison town, Addison County, Vermont",1365,48.9506768813771,27.885211951365346,Vermont,44.0891049,-73.3020855,3,83.65563585409603,3,1,126.78176361599786,0.023662709166016423,D
33,9,5460,"Bethlehem town, Grafton County, New Hampshire",2484,90.76745610832528,27.366636749580174,New Hampshire,44.2813226,-71.6862731,5,136.83318374790088,4,1,235.08680364600136,0.017014991645482935,D
50,1,65050,"Shoreham town, Addison County, Vermont",1260,46.09235011607092,27.336423437447564,Vermont,43.893687,-73.316231,1,27.336423437447564,1,0,119.3787258771225,0.008376701901051517,D
50,9,41425,"Lunenburg town, Essex County, Vermont",1246,45.60326735488385,27.322603670119715,Vermont,44.4631136,-71.6820321,3,81.96781101035914,3,1,118.11200641647561,0.025399619319154382,D
50,17,79975,"West Fairlee town, Orange County, Vermont",621,22.73794916479025,27.31117021589701,Vermont,43.8917446,-72.2207923,1,27.31117021589701,1,0,58.8910609573151,0.016980505763426666,D
50,25,1900,"Athens town, Windham County, Vermont",380,14.00897975686046,27.12545856980819,Vermont,43.1332233,-72.5679131,2,54.25091713961638,2,1,36.28311748047102,0.055122055073588354,D
33,5,50580,"Nelson town, Cheshire County, New Hampshire",629,23.2397343493659,27.06571385645647,New Hampshire,42.9969469,-72.0964816,5,135.32856928228233,4,1,60.19067956751418,0.06645547165675897,D
50,9,11800,"Canaan town, Essex County, Vermont",896,33.2678407741292,26.932917170169222,Vermont,45.0101916,-71.5048734,11,296.26208887186147,10,2,86.16337492658687,0.11605859227914674,D
50,17,53425,"Orange town, Orange County, Vermont",1048,38.94030354367214,26.91299000339461,Vermont,44.1539817,-72.0408942,12,322.95588004073534,11,2,100.85499677507539,0.1090674765924782,D
50,3,85075,"Winhall town, Bennington County, Vermont",1182,44.37754804189764,26.63509031377877,Vermont,43.1449665,-72.8654414,4,106.54036125511507,4,1,114.93740565303446,0.034801551133622585,D
50,1,8575,"Bridport town, Addison County, Vermont",1225,46.14718042958532,26.54550047470816,Vermont,43.985058,-73.3126201,4,106.18200189883264,4,1,119.52073584082167,0.03346699609787561,D
50,19,13150,"Charleston town, Orleans County, Vermont",1021,38.46647386710188,26.54259403987641,Vermont,44.850727,-72.0256637,0,0.0,0,0,99.6277826510552,0.0,D
50,17,76750,"Washington town, Orange County, Vermont",1032,39.00716004658408,26.45668125460915,Vermont,44.0799321,-72.46229,0,0.0,0,0,101.0281544490523,0.0,D
33,5,73700,"Stoddard town, Cheshire County, New Hampshire",1374,52.9569320387762,25.94561178494872,New Hampshire,43.0793254,-72.1118093,1,25.94561178494872,1,0,137.15792441110997,0.007290865652083305,D
33,9,58500,"Orford town, Grafton County, New Hampshire",1237,47.81069611933155,25.872871562307942,New Hampshire,43.8821876,-72.1024852,1,25.872871562307942,1,0,123.82922484210752,0.008075638051316905,D
50,21,34450,"Hubbardton town, Rutland County, Vermont",735,28.77976618968353,25.53877592874504,Vermont,43.7073565,-73.1844929,2,51.07755185749008,2,1,74.53930663361844,0.0268314811382746,D
50,19,475,"Albany town, Orleans County, Vermont",976,38.79793878536413,25.15597556353121,Vermont,44.7318355,-72.3795576,7,176.0918289447185,6,2,100.48627347470524,0.059709647820807496,D
33,19,78980,"Washington town, Sullivan County, New Hampshire",1192,47.60759548633651,25.03802151364916,New Hampshire,43.36122,-72.2224,1,25.03802151364916,1,0,123.30319623365668,0.008110089847995695,D
50,1,53725,"Orwell town, Addison County, Vermont",1239,49.627467328695225,24.96601311112233,Vermont,43.8036709,-73.2976629,2,49.93202622224466,2,1,128.53464410664733,0.015560007295313835,D
50,23,86125,"Worcester town, Washington County, Vermont",964,38.670850922702456,24.92833689972065,Vermont,44.3736006,-72.5504119,2,49.8566737994413,2,1,100.15711718129013,0.01996862585790968,D
50,17,70675,"Strafford town, Orange County, Vermont",1094,44.15695735332966,24.775257752615666,Vermont,43.8662782,-72.3776201,3,74.325773257847,3,1,114.36607797555027,0.02623155443558495,D
50,5,75700,"Walden town, Caledonia County, Vermont",956,38.8080809613652,24.63404467105012,Vermont,44.452307,-72.2567582,3,73.90213401315036,3,1,100.51254160912625,0.0298470215952395,D
50,21,71050,"Sudbury town, Rutland County, Vermont",545,22.17825707903492,24.573617216980857,Vermont,43.7992035,-73.2048157,5,122.86808608490429,4,1,57.44146405212965,0.06963610809727784,D
50,21,55450,"Pittsfield town, Rutland County, Vermont",504,20.526131786653234,24.554066262388385,Vermont,43.7730063,-72.8131838,6,147.3243975743303,5,1,53.162476066114,0.0940513002776976,D
50,17,73075,"Topsham town, Orange County, Vermont",1199,48.89366219457003,24.522605715821324,Vermont,44.121175,-72.2328727,0,0.0,0,0,126.63409614731441,0.0,D
33,9,87060,"Woodstock town, Grafton County, New Hampshire",1434,59.19312772019316,24.225785242816368,New Hampshire,43.94074,-71.82055,0,0.0,0,0,153.30960886402306,0.0,D
50,23,85525,"Woodbury town, Washington County, Vermont",928,38.90232663287041,23.85461437198178,Vermont,44.4413834,-72.4151253,4,95.41845748792711,4,1,100.75663695586803,0.03969961801873183,D
50,5,71575,"Sutton town, Caledonia County, Vermont",913,38.34182843696178,23.812114268391586,Vermont,44.633176,-72.0264149,4,95.24845707356634,4,1,99.30495223344663,0.04027996499708069,D
50,5,37900,"Kirby town, Caledonia County, Vermont",575,24.61513541918273,23.3596114832624,Vermont,44.5159914,-71.9383265,1,23.3596114832624,1,0,63.752954584329075,0.01568554754081636,D
50,27,56350,"Pomfret town, Windsor County, Vermont",916,39.533756156047474,23.17007259275766,Vermont,43.7210187,-72.4811221,2,46.34014518551532,2,1,102.39203310660139,0.019532769682557037,D
50,3,71425,"Sunderland town, Bennington County, Vermont",1056,45.72886882839915,23.09263332016184,Vermont,43.03546,-73.09295,0,0.0,0,0,118.43731297686551,0.0,D
33,11,68820,"Sharon town, Hillsborough County, New Hampshire",359,15.63401560103971,22.96275052815768,New Hampshire,42.91531,-71.71601,1,22.96275052815768,1,0,40.49194406653684,0.024696270407683768,D
50,15,23725,"Elmore town, Lamoille County, Vermont",886,39.67724667696739,22.33017848273031,Vermont,44.5412099,-72.5236752,9,200.9716063445728,8,2,102.76367212087877,0.0778485220982544,D
50,21,65275,"Shrewsbury town, Rutland County, Vermont",1096,49.99407820600293,21.92259642199784,Vermont,43.5289585,-72.8274279,2,43.84519284399568,2,1,129.48416261276552,0.015445904422930755,D
33,19,260,"Acworth town, Sullivan County, New Hampshire",853,38.98909231548871,21.877913779006835,New Hampshire,43.2586119,-72.2478658,0,0.0,0,0,100.98135920619261,0.0,D
50,3,69775,"Stamford town, Bennington County, Vermont",861,39.54389730594186,21.77327119121934,Vermont,42.7470255,-73.1037152,2,43.54654238243868,2,1,102.41829858341636,0.019527760445767074,D
50,21,5200,"Benson town, Rutland County, Vermont",974,45.04926162772603,21.62077611945901,Vermont,43.7067307,-73.3106978,6,129.72465671675405,5,1,116.67713712319414,0.04285329691215105,D
33,19,16340,"Croydon town, Sullivan County, New Hampshire",801,37.47642719219712,21.37343551700079,New Hampshire,43.4489666,-72.1396412,1,21.37343551700079,1,0,97.06357166351862,0.010302526301696462,D
50,9,15250,"Concord town, Essex County, Vermont",1141,53.39558824061105,21.3688066298367,Vermont,44.4288767,-71.888608,3,64.10641988951011,3,1,138.2940395873002,0.02169290888423434,D
50,9,8725,"Brighton town, Essex County, Vermont",1157,54.23101988606888,21.334653164013528,Vermont,44.7245826,-71.8739027,0,0.0,0,0,140.4577991947195,0.0,D
33,7,47860,"Milan town, Coos County, New Hampshire",1358,64.31028709299504,21.11637284461632,New Hampshire,44.6896,-71.30542,0,0.0,0,0,166.5630004679862,0.0,D
50,11,45850,"Montgomery town, Franklin County, Vermont",1184,56.407207034217706,20.990225580248328,Vermont,44.8775443,-72.6080193,5,104.95112790124165,4,1,146.0941021465535,0.02737961314815722,D
50,15,23500,"Eden town, Lamoille County, Vermont",1338,63.86390034613121,20.950803078864165,Vermont,44.7074205,-72.5454357,2,41.90160615772833,2,1,165.40686325747635,0.012091396696682116,D
50,5,64075,"Sheffield town, Caledonia County, Vermont",682,32.67708453078609,20.87089499546592,Vermont,44.6020032,-72.1142013,1,20.87089499546592,1,0,84.63332216389065,0.011815677022148805,D
33,7,38820,"Jefferson town, Coos County, New Hampshire",1043,50.219752042675445,20.76872062438073,New Hampshire,44.6896,-71.30542,0,0.0,0,0,130.06865559300897,0.0,D
50,19,30175,"Greensboro town, Orleans County, Vermont",811,39.384353120018886,20.59193399796561,Vermont,44.5760038,-72.2956806,4,82.36773599186245,4,1,102.00508073731771,0.0392137329933668,D
50,27,2725,"Barnard town, Windsor County, Vermont",992,48.52062395666778,20.444914329335987,Vermont,43.7286349,-72.6188601,1,20.444914329335987,1,0,125.66793084152997,0.007957479631466377,D
33,9,44100,"Lyman town, Grafton County, New Hampshire",585,28.6247926374107,20.43682926930426,New Hampshire,44.2678475,-71.9368123,0,0.0,0,0,74.13792668296733,0.0,D
50,25,36175,"Jamaica town, Windham County, Vermont",1005,49.51391903559206,20.297322845270568,Vermont,43.1001334,-72.7784018,2,40.594645690541135,2,1,128.24055516299308,0.015595690438629265,D
50,13,50650,"North Hero town, Grand Isle County, Vermont",939,46.47057759333348,20.20633374125968,Vermont,44.8167213,-73.2905316,6,121.23800244755807,5,1,120.35833126095777,0.04154261651533812,D
33,9,80500,"Wentworth town, Grafton County, New Hampshire",845,41.99667014332197,20.12064282992604,New Hampshire,43.8740717,-71.9138027,1,20.12064282992604,1,0,108.77095570450247,0.009193630721758989,D
50,3,39025,"Landgrove town, Bennington County, Vermont",177,8.877033333462315,19.939093766021102,Vermont,43.2597253,-72.8487723,2,39.878187532042205,2,1,22.99142756333406,0.08698894379179531,D
50,27,1300,"Andover town, Windsor County, Vermont",568,28.939728660880554,19.626998119294647,Vermont,43.2773768,-72.6961949,1,19.626998119294647,1,0,74.95360783439402,0.01334158593418807,D
50,25,31150,"Halifax town, Windham County, Vermont",771,39.65366126016299,19.443349630228592,Vermont,42.7875094,-72.7710353,2,38.886699260457185,2,1,102.70258612720954,0.019473706314685774,D
33,9,61060,"Piermont town, Grafton County, New Hampshire",769,39.75305787839703,19.34442382652272,New Hampshire,43.9662228,-72.0714899,3,58.033271479568164,3,1,102.96002237446952,0.029137522805588425,D
50,21,72925,"Tinmouth town, Rutland County, Vermont",553,28.67772004860833,19.283262374507903,Vermont,43.4487463,-73.0503403,5,96.41631187253951,4,1,74.27500814869508,0.053853915330338134,D
50,27,60100,"Rochester town, Windsor County, Vermont",1099,57.00392590045547,19.27937387890013,Vermont,43.8747279,-72.8085322,3,57.83812163670039,3,1,147.63959804292065,0.02031975188071064,D
50,3,58600,"Readsboro town, Bennington County, Vermont",702,36.41450799461632,19.278030616362763,Vermont,42.7720265,-72.9420439,4,77.11212246545105,4,1,94.31321156097633,0.04241187352011526,D
50,5,83500,"Wheelock town, Caledonia County, Vermont",759,39.75864824906055,19.09018624691131,Vermont,44.5877555,-72.0834638,1,19.09018624691131,1,0,102.97450137858432,0.009711141948855027,D
50,19,46450,"Morgan town, Orleans County, Vermont",638,34.28033647528211,18.611252560488456,Vermont,44.82881,-72.24381,0,0.0,0,0,88.78572866761591,0.0,D
50,17,74950,"Vershire town, Orange County, Vermont",672,36.12916116122227,18.599933638128945,Vermont,43.9708211,-72.3248504,4,74.39973455251578,4,1,93.57416611595406,0.0427468409928797,D
50,27,8275,"Bridgewater town, Windsor County, Vermont",903,49.71650835915401,18.16298106610168,Vermont,43.5878764,-72.6252616,4,72.65192426440672,4,1,128.76525948512528,0.031064279418177014,D
33,5,65700,"Roxbury town, Cheshire County, New Hampshire",220,12.178736022649062,18.064271989380604,New Hampshire,42.9338519,-72.2396322,3,54.192815968141815,3,1,31.54280451130084,0.09510885434822988,D
50,5,30550,"Groton town, Caledonia County, Vermont",984,54.83718426943329,17.944028547587006,Vermont,44.2104648,-72.1955074,1,17.944028547587006,1,0,142.0277588859895,0.0070408771344673115,D
50,27,82000,"Weston town, Windsor County, Vermont",623,35.5515699656366,17.52383932980115,Vermont,43.2917153,-72.7932204,2,35.0476786596023,2,1,92.07821069529913,0.021720665344142118,D
33,7,73380,"Stewartstown town, Coos County, New Hampshire",813,46.753942882035886,17.388907755892742,New Hampshire,44.9954275,-71.5310293,15,260.83361633839115,14,2,121.09224452504412,0.11561434057904955,D
50,25,84850,"Windham town, Windham County, Vermont",449,26.13626632636435,17.179194395761176,Vermont,43.1793702,-72.7258735,3,51.53758318728353,3,1,67.6926684226204,0.04431794564915557,D
50,25,28900,"Grafton town, Windham County, Vermont",645,38.21181252840969,16.879597101562663,Vermont,43.1714901,-72.6065919,3,50.638791304687985,3,1,98.9682123304558,0.03031276335459078,D
33,9,78740,"Warren town, Grafton County, New Hampshire",825,48.90005269723146,16.871147462929187,New Hampshire,43.9244913,-71.8914589,4,67.48458985171675,4,1,126.6506474853025,0.031582941575282436,D
50,21,14350,"Chittenden town, Rutland County, Vermont",1237,73.69354486143847,16.78573072208504,Vermont,43.707734,-72.9476604,6,100.71438433251025,5,1,190.865544255677,0.0261964516408586,D
50,27,58375,"Reading town, Windsor County, Vermont",687,41.31110484123603,16.629911076942403,Vermont,43.5000057,-72.5929151,0,0.0,0,0,106.9953484277529,0.0,D
50,21,35425,"Ira town, Rutland County, Vermont",368,22.146961113327848,16.616275168268608,Vermont,43.5346161,-73.0623435,3,49.84882550480582,3,1,57.36040781390799,0.05230088338515264,D
33,9,27300,"Franconia town, Grafton County, New Hampshire",1083,65.69099926071297,16.486276844439736,New Hampshire,44.2092205,-71.7286408,5,82.43138422219869,4,1,170.13903117525396,0.02351018442017427,D
50,19,33775,"Holland town, Orleans County, Vermont",632,38.3410228984102,16.48364994524457,Vermont,44.82881,-72.24381,0,0.0,0,0,99.30286589665343,0.0,D
33,7,10100,"Carroll town, Coos County, New Hampshire",820,50.19212942874657,16.3372227744209,New Hampshire,44.2650235,-71.5319124,5,81.6861138721045,4,1,129.9971132991593,0.03076991402720531,D
50,5,69925,"Stannard town, Caledonia County, Vermont",208,12.770653899859248,16.28734140248625,Vermont,44.5423428,-72.2149365,0,0.0,0,0,33.07586589409645,0.0,D
50,19,36325,"Jay town, Orleans County, Vermont",551,33.900651347253486,16.253375026808744,Vermont,44.9481252,-72.4381452,1,16.253375026808744,1,0,87.80234798287304,0.011389217065072822,D
50,23,60625,"Roxbury town, Washington County, Vermont",678,41.94679313355896,16.16333334091219,Vermont,44.093291,-72.7332921,2,32.32666668182438,2,1,108.64177474798637,0.018409124893618043,D
33,3,23380,"Eaton town, Carroll County, New Hampshire",405,25.54947306526316,15.851598933781316,New Hampshire,43.87391,-71.20277,3,47.55479680134395,3,1,66.17287974430093,0.04533579332790594,D
